DBN,School Name,Cohort Year,Local Pct of grads
02M316,URBAN ASSEMBLY SCHOOL OF BUSINESS FOR YOUNG WOMEN,2007,34.70%
02M374,GRAMERCY ARTS HIGH SCHOOL,2004,s
02M374,GRAMERCY ARTS HIGH SCHOOL,2004,s
02M374,GRAMERCY ARTS HIGH SCHOOL,2005,74.00%
02M374,GRAMERCY ARTS HIGH SCHOOL,2005,74.50%
02M374,GRAMERCY ARTS HIGH SCHOOL,2005,75.90%
02M374,GRAMERCY ARTS HIGH SCHOOL,2005,75.40%
02M374,GRAMERCY ARTS HIGH SCHOOL,2006,25.00%
02M374,GRAMERCY ARTS HIGH SCHOOL,2006,28.80%
02M374,GRAMERCY ARTS HIGH SCHOOL,2006,30.30%
02M374,GRAMERCY ARTS HIGH SCHOOL,2006,32.10%
02M374,GRAMERCY ARTS HIGH SCHOOL,2007,11.30%
02M374,GRAMERCY ARTS HIGH SCHOOL,2007,14.30%
02M376,NYC ISCHOOL,2005,s
02M394,EMMA LAZARUS HIGH SCHOOL,2005,s
02M394,EMMA LAZARUS HIGH SCHOOL,2005,s
02M394,EMMA LAZARUS HIGH SCHOOL,2006,s
02M394,EMMA LAZARUS HIGH SCHOOL,2006,s
02M394,EMMA LAZARUS HIGH SCHOOL,2006,s
02M394,EMMA LAZARUS HIGH SCHOOL,2006,s
02M394,EMMA LAZARUS HIGH SCHOOL,2007,s
02M394,EMMA LAZARUS HIGH SCHOOL,2007,s
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2001,27.30%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2001,30.30%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2001,31.10%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2002,19.60%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2002,25.40%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2002,26.60%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2003,21.90%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2003,26.60%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2003,28.50%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2004,14.40%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2004,17.80%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2004,18.60%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2005,20.70%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2005,21.60%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2005,22.90%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2005,23.40%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2006,16.40%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2006,19.50%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2006,20.00%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2006,20.00%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2007,8.10%
02M400,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,2007,8.80%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2001,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2001,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2001,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2002,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2002,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2002,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2003,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2003,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2003,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2004,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2004,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2004,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2005,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2005,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2005,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2005,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2006,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2006,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2006,100.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2006,97.80%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2007,14.00%
02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,2007,13.30%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2001,25.00%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2001,26.70%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2001,26.70%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2002,18.40%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2002,22.80%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2002,22.80%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2003,15.30%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2003,21.50%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2003,21.70%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2004,100.00%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2004,17.30%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2004,17.30%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2005,15.80%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2005,15.80%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2005,17.50%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2005,17.30%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2006,17.60%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2006,17.90%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2006,19.00%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2006,19.00%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2007,5.60%
02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,2007,8.50%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2001,4.30%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2001,4.30%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2001,4.30%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2002,8.20%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2002,9.10%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2002,9.10%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2003,3.30%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2003,4.30%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2003,4.30%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2004,2.00%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2004,2.00%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2004,2.00%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2005,2.10%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2005,2.10%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2005,2.10%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2005,2.10%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2006,2.90%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2006,2.90%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2006,2.90%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2006,2.90%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2007,5.70%
02M411,BARUCH COLLEGE CAMPUS HIGH SCHOOL,2007,5.70%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2001,2.40%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2001,2.40%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2001,2.40%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2002,4.00%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2002,4.00%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2002,4.00%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2003,4.90%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2003,4.90%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2003,4.90%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2004,7.10%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2004,8.90%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2004,9.00%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2005,7.10%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2005,7.80%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2005,8.50%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2005,8.50%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2006,6.20%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2006,10.20%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2006,10.90%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2006,10.90%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2007,2.40%
02M412,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,2007,2.30%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2001,0.00%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2001,0.00%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2001,0.00%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2002,0.00%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2002,0.00%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2002,0.00%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2003,1.20%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2003,1.20%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2003,1.20%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2004,0.00%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2004,0.00%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2004,0.00%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2005,0.00%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2005,0.00%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2005,0.00%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2005,1.30%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2006,0.00%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2006,0.00%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2006,0.00%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2006,0.00%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2007,0.00%
02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,2007,0.00%
02M414,NYC MUSEUM SCHOOL,2001,0.00%
02M414,NYC MUSEUM SCHOOL,2001,0.00%
02M414,NYC MUSEUM SCHOOL,2001,0.00%
02M414,NYC MUSEUM SCHOOL,2002,9.30%
02M414,NYC MUSEUM SCHOOL,2002,12.20%
02M414,NYC MUSEUM SCHOOL,2002,13.70%
02M414,NYC MUSEUM SCHOOL,2003,13.20%
02M414,NYC MUSEUM SCHOOL,2003,16.30%
02M414,NYC MUSEUM SCHOOL,2003,18.00%
02M414,NYC MUSEUM SCHOOL,2004,15.90%
02M414,NYC MUSEUM SCHOOL,2004,16.70%
02M414,NYC MUSEUM SCHOOL,2004,16.70%
02M414,NYC MUSEUM SCHOOL,2005,14.90%
02M414,NYC MUSEUM SCHOOL,2005,14.90%
02M414,NYC MUSEUM SCHOOL,2005,14.70%
02M414,NYC MUSEUM SCHOOL,2005,14.70%
02M414,NYC MUSEUM SCHOOL,2006,14.00%
02M414,NYC MUSEUM SCHOOL,2006,15.70%
02M414,NYC MUSEUM SCHOOL,2006,15.70%
02M414,NYC MUSEUM SCHOOL,2006,16.50%
02M414,NYC MUSEUM SCHOOL,2007,2.10%
02M414,NYC MUSEUM SCHOOL,2007,3.10%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2001,s
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2001,s
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2001,s
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2002,1.00%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2002,1.00%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2002,1.00%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2003,0.90%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2003,0.90%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2003,0.90%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2004,3.80%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2004,3.80%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2004,3.80%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2005,0.90%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2005,0.90%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2005,0.90%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2005,0.90%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2006,0.80%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2006,0.80%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2006,0.80%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2006,0.80%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2007,0.00%
02M416,ELEANOR ROOSEVELT HIGH SCHOOL,2007,0.00%
02M418,MILLENNIUM HIGH SCHOOL,2002,17.10%
02M418,MILLENNIUM HIGH SCHOOL,2002,19.30%
02M418,MILLENNIUM HIGH SCHOOL,2002,19.30%
02M418,MILLENNIUM HIGH SCHOOL,2003,13.70%
02M418,MILLENNIUM HIGH SCHOOL,2003,14.30%
02M418,MILLENNIUM HIGH SCHOOL,2003,14.30%
02M418,MILLENNIUM HIGH SCHOOL,2004,11.90%
02M418,MILLENNIUM HIGH SCHOOL,2004,12.70%
02M418,MILLENNIUM HIGH SCHOOL,2004,12.70%
02M418,MILLENNIUM HIGH SCHOOL,2005,10.90%
02M418,MILLENNIUM HIGH SCHOOL,2005,13.00%
02M418,MILLENNIUM HIGH SCHOOL,2005,13.00%
02M418,MILLENNIUM HIGH SCHOOL,2005,13.00%
02M418,MILLENNIUM HIGH SCHOOL,2006,4.10%
02M418,MILLENNIUM HIGH SCHOOL,2006,6.00%
02M418,MILLENNIUM HIGH SCHOOL,2006,6.70%
02M418,MILLENNIUM HIGH SCHOOL,2006,6.70%
02M418,MILLENNIUM HIGH SCHOOL,2007,4.50%
02M418,MILLENNIUM HIGH SCHOOL,2007,6.30%
02M419,LANDMARK HIGH SCHOOL,2001,100.00%
02M419,LANDMARK HIGH SCHOOL,2001,100.00%
02M419,LANDMARK HIGH SCHOOL,2001,100.00%
02M419,LANDMARK HIGH SCHOOL,2002,100.00%
02M419,LANDMARK HIGH SCHOOL,2002,100.00%
02M419,LANDMARK HIGH SCHOOL,2002,100.00%
02M419,LANDMARK HIGH SCHOOL,2003,100.00%
02M419,LANDMARK HIGH SCHOOL,2003,100.00%
02M419,LANDMARK HIGH SCHOOL,2003,100.00%
02M419,LANDMARK HIGH SCHOOL,2004,100.00%
02M419,LANDMARK HIGH SCHOOL,2004,100.00%
02M419,LANDMARK HIGH SCHOOL,2004,100.00%
02M419,LANDMARK HIGH SCHOOL,2005,100.00%
02M419,LANDMARK HIGH SCHOOL,2005,100.00%
02M419,LANDMARK HIGH SCHOOL,2005,85.90%
02M419,LANDMARK HIGH SCHOOL,2005,82.40%
02M419,LANDMARK HIGH SCHOOL,2006,0.00%
02M419,LANDMARK HIGH SCHOOL,2006,0.00%
02M419,LANDMARK HIGH SCHOOL,2006,1.60%
02M419,LANDMARK HIGH SCHOOL,2006,1.50%
02M419,LANDMARK HIGH SCHOOL,2007,0.00%
02M419,LANDMARK HIGH SCHOOL,2007,0.00%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2001,13.60%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2001,16.80%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2001,18.40%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2002,22.70%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2002,25.30%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2002,26.10%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2003,39.10%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2003,42.50%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2003,43.10%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2004,17.40%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2004,20.60%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2004,22.60%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2005,16.10%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2005,17.10%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2005,19.50%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2005,20.40%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2006,13.60%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2006,15.00%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2006,15.70%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2006,16.70%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2007,6.70%
02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICE,2007,8.80%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2001,82.10%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2001,82.60%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2001,83.00%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2002,44.00%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2002,46.00%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2002,46.60%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2003,52.60%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2003,55.20%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2003,56.80%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2004,50.00%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2004,52.10%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2004,53.00%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2005,65.30%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2005,69.00%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2005,64.00%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2005,64.40%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2006,25.60%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2006,29.00%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2006,28.30%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2006,28.30%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2007,19.80%
02M425,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,2007,20.50%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2001,100.00%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2001,109.50%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2001,109.10%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2002,108.00%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2002,105.70%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2002,105.00%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2003,92.90%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2003,92.50%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2003,92.90%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2004,88.90%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2004,87.10%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2004,87.50%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2005,61.70%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2005,61.70%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2005,66.70%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2005,67.90%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2006,57.10%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2006,60.50%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2006,60.50%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2006,60.50%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2007,16.10%
02M429,LEGACY SCHOOL FOR INTEGRATED STUDIES,2007,16.10%
02M439,MANHATTAN VILLAGE ACADEMY,2001,38.90%
02M439,MANHATTAN VILLAGE ACADEMY,2001,40.40%
02M439,MANHATTAN VILLAGE ACADEMY,2001,40.40%
02M439,MANHATTAN VILLAGE ACADEMY,2002,21.70%
02M439,MANHATTAN VILLAGE ACADEMY,2002,25.80%
02M439,MANHATTAN VILLAGE ACADEMY,2002,26.50%
02M439,MANHATTAN VILLAGE ACADEMY,2003,26.30%
02M439,MANHATTAN VILLAGE ACADEMY,2003,28.40%
02M439,MANHATTAN VILLAGE ACADEMY,2003,28.40%
02M439,MANHATTAN VILLAGE ACADEMY,2004,17.90%
02M439,MANHATTAN VILLAGE ACADEMY,2004,20.00%
02M439,MANHATTAN VILLAGE ACADEMY,2004,20.00%
02M439,MANHATTAN VILLAGE ACADEMY,2005,8.20%
02M439,MANHATTAN VILLAGE ACADEMY,2005,8.20%
02M439,MANHATTAN VILLAGE ACADEMY,2005,8.10%
02M439,MANHATTAN VILLAGE ACADEMY,2005,8.10%
02M439,MANHATTAN VILLAGE ACADEMY,2006,1.90%
02M439,MANHATTAN VILLAGE ACADEMY,2006,1.90%
02M439,MANHATTAN VILLAGE ACADEMY,2006,1.90%
02M439,MANHATTAN VILLAGE ACADEMY,2006,1.90%
02M439,MANHATTAN VILLAGE ACADEMY,2007,2.30%
02M439,MANHATTAN VILLAGE ACADEMY,2007,2.30%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2001,54.30%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2001,57.60%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2001,59.20%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2002,51.40%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2002,59.00%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2002,61.70%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2003,68.70%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2003,75.40%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2003,76.70%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2004,73.10%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2004,77.30%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2004,78.90%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2005,58.30%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2005,62.00%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2005,62.50%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2005,63.70%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2006,47.50%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2006,52.00%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2006,58.10%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2006,58.80%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2007,36.90%
02M440,BAYARD RUSTIN EDUCATIONAL COMPLEX,2007,49.10%
02M442,BALLET TECH/NYC PS FOR DANCE,2001,s
02M442,BALLET TECH/NYC PS FOR DANCE,2001,s
02M442,BALLET TECH/NYC PS FOR DANCE,2001,s
02M442,BALLET TECH/NYC PS FOR DANCE,2002,s
02M442,BALLET TECH/NYC PS FOR DANCE,2002,s
02M442,BALLET TECH/NYC PS FOR DANCE,2002,s
02M442,BALLET TECH/NYC PS FOR DANCE,2003,s
02M442,BALLET TECH/NYC PS FOR DANCE,2003,s
02M442,BALLET TECH/NYC PS FOR DANCE,2003,s
02M442,BALLET TECH/NYC PS FOR DANCE,2004,s
02M442,BALLET TECH/NYC PS FOR DANCE,2004,s
02M442,BALLET TECH/NYC PS FOR DANCE,2004,s
02M442,BALLET TECH/NYC PS FOR DANCE,2005,s
02M442,BALLET TECH/NYC PS FOR DANCE,2005,s
02M442,BALLET TECH/NYC PS FOR DANCE,2005,s
02M442,BALLET TECH/NYC PS FOR DANCE,2005,s
02M445,SEWARD PARK HIGH SCHOOL,2001,67.60%
02M445,SEWARD PARK HIGH SCHOOL,2001,74.80%
02M445,SEWARD PARK HIGH SCHOOL,2001,74.80%
02M445,SEWARD PARK HIGH SCHOOL,2002,63.20%
02M445,SEWARD PARK HIGH SCHOOL,2002,63.20%
02M445,SEWARD PARK HIGH SCHOOL,2002,63.20%
02M445,SEWARD PARK HIGH SCHOOL,2003,s
02M445,SEWARD PARK HIGH SCHOOL,2003,s
